id,name,hasArtwork,city,distict,address1,address2,postalCode,latitude,longitude,closeTime,openTime
1019970,杭州赛银国际广场店,FALSE,杭州市,浙江省杭州市,NA,余杭区五常街道高教路667、669-1号,310000,30.274755,120.020472,22:00:00,08:00:00
1019971,广州天字码头店,FALSE,广州市,越秀区,桃花江豪生酒店大堂,沿江中路233号,510000,23.115175,113.271374,22:30:00,07:30:00
1017359,南充王府井店,FALSE,南充市,高坪区,NA,江东中路5段,NA,30.788528,106.105362,22:00:00,08:00:00
1017371,青岛延吉路万达广场2店,FALSE,青岛市,延吉路116号,NA,万达广场3层,266021,36.088443,120.378787,22:00:00,10:00:00
1017380,衢州龙游东方商厦店,FALSE,衢州市,浙江省衢州市,NA,龙游县人民南路158号一层156单元,324400,29.019178,119.170769,22:00:00,07:30:00
1017389,萧山国际机场T2出发禁区,FALSE,杭州市,浙江省杭州市,NA,萧山区空港大道萧山国际机场T2航站楼,311207,30.22687,120.438069,22:30:00,07:00:00
1017514,苏州石路百脑汇店,FALSE,苏州市,江苏省苏州市,百脑汇大厦第1层的1Y04单元，第2层的2Y06单元,姑苏区金门路168号石路,215000,31.310759,120.601287,22:00:00,08:00:00
1017673,北京酒仙桥路第二咖啡店,TRUE,北京市,北京,39号楼,朝阳区酒仙桥2号院内11所,100015,39.985963,116.493861,20:00:00,08:00:00
1017824,郑州熙地港店,FALSE,郑州市,郑州市郑东新区,熙地港购物中心L1019星巴克,农业东路15号,450000,34.784519,113.718115,22:00:00,08:30:00
1017854,青岛流亭机场第二分店,FALSE,青岛市,城阳区,到达层三号门右手边,流亭机场一层,266000,36.268334,120.388575,23:00:00,07:30:00
1017948,北京南四环西路第二店,FALSE,北京市,北京市,物业2号楼一层02111商铺,丰台区南四环西路76号,NA,39.827751,116.32261,22:00:00,10:00:00
1017953,成都益州国际广场店,FALSE,成都市,天府新区,888号,益州大道南段,610000,30.527264,104.055902,22:00:00,07:30:00
1018599,成都科学城店,FALSE,成都市,天府新区兴隆湖科学城天府菁蓉A区4栋负一楼,NA,NA,NA,30.402565,104.081674,20:00:00,08:30:00
1018619,广州雄峰城店,FALSE,广州市,番禺区,雄峰商城商场2之首层B1-1013号商铺,钟村镇105国道钟村新城区路段西侧,NA,22.970185,113.304473,23:00:00,08:00:00
1018662,田林宾馆店,FALSE,上海市,上海市徐汇区,NA,田林路1号6幢第1、2层C区,200233,31.171622,121.42344,22:00:00,07:00:00
1018673,世纪汇广场店,FALSE,上海市,上海市浦东新区,NA,世纪大道1192号世纪汇广场 LG1层002号,200122,31.225628,121.531653,22:00:00,07:00:00
1018709,广州安华汇店,FALSE,广州市,白云区,首层L1C001-L1C003单元,白云大道北756号,510000,23.216843,113.295564,21:30:00,10:00:00
1018734,杭州临平时代广场店,FALSE,杭州市,浙江省杭州市,NA,余杭区南大街326号时代广场A座一层,310000,30.407316,120.307677,22:00:00,07:00:00
1018759,南昌西湖万达店,FALSE,南昌市,西湖区,西湖万达广场一层1050号,云锦路368号,330000,28.633396,115.85727,22:00:00,09:30:00
1018917,重庆机场T3值机大厅店,FALSE,重庆市,渝北区,值机大厅层L4E10号铺,江北国际机场T3航站楼,NA,29.717198,106.643911,22:30:00,06:30:00
1018935,杭州滨江和瑞科技园店,FALSE,杭州市,浙江省杭州市,NA,滨江区长河街道长河路475号,310052,30.18598,120.195354,19:30:00,08:00:00
1018423,新邻天地广场店,FALSE,上海市,普陀区,NA,武威路1291号,200331,31.281428,121.348162,22:00:00,07:00:00
1018424,广州曜一城店,FALSE,广州市,天河区,一层C5、C6号铺位,天河北路711、721号,510000,23.141837,113.342781,22:00:00,07:30:00
1018452,枣阳路店,FALSE,上海市,上海市普陀区,NA,金沙江路588号,200062,31.232522,121.40165,22:00:00,07:00:00
1018456,苏州万科玲珑湾店,FALSE,苏州市,江苏省苏州市,NA,工业园区玲珑街1号46幢便名店1室,215000,31.328383,120.697231,21:30:00,07:00:00
1018472,苏州喜悦尚中心店,FALSE,苏州市,江苏省苏州市,NA,吴中区南溪江路88号喜悦尚中心104单元,215000,31.21748,120.602495,22:00:00,08:00:00
1018536,北京西直门外大街咖啡店,FALSE,北京市,西城区,2单元101-07,西直门外大街18号楼,100044,39.939144,116.349163,19:30:00,07:30:00
1018556,苏州水巷邻里店,FALSE,苏州市,江苏省苏州市,NA,工业园区水坊路36号水巷邻里B区16幢,NA,31.300322,120.682067,22:00:00,07:30:00
1018589,广州远洋大厦店,FALSE,广州市,天河区,远洋大厦一楼104 自编之二单元,花城大道 20 号,510000,23.11893,113.317482,21:00:00,07:30:00
1018594,佛山大沥永旺梦乐城分店,FALSE,佛山市,南海区,永旺梦乐城购物中心1层 区域174单元,大沥镇联滘滘口13 号广佛商贸中心区,528000,23.11412,113.143535,23:00:00,08:00:00
1019597,苏州拙政园店,FALSE,苏州市,江苏省苏州市,NA,姑苏区东北街168号A组6室,215000,31.323581,120.63116,21:00:00,08:00:00
1019606,鸿运大厦店,FALSE,上海市,上海市普陀区,NA,武宁路503号1层102室,200063,31.243724,121.415685,21:00:00,07:00:00
1019609,东建路店,FALSE,上海市,上海市浦东新区,NA,东建路209-213号,200127,31.201474,121.532632,22:00:00,07:00:00
1019694,广州南岸路店,FALSE,广州市,荔湾区,45 号圣地新天地装饰材料城第一层的A001单元,南岸路,510160,23.132679,113.229467,22:00:00,07:30:00
1019696,贵阳龙湾国际店,FALSE,贵阳,花溪区,龙湾国际2-103单元,黄河路2号,NA,26.523207,106.701871,23:00:00,07:00:00
1019727,北京金星西路咖啡店,FALSE,北京市,大兴区,3号楼1F-136-1,金星西路3号院,NA,39.763915,116.333772,22:00:00,09:00:00
1019835,苏州狮山龙湖天街店,FALSE,苏州市,江苏省苏州市,NA,高新区塔园路181号一层SZSSTJ-A-1F-23号单元,215000,31.293694,120.55708,22:00:00,09:00:00
1019852,成都火车东站店,FALSE,成都市,万科路4号东客站北门,NA,NA,610000,30.629608,104.141089,22:00:00,07:00:00
1017079,长沙世纪金源店,FALSE,长沙市,开福区,湘江世纪城地上一层Fi-14-2单元,金泰路199号,410007,28.25573,112.978476,22:00:00,07:30:00
1017096,杭州西溪诚品店,FALSE,杭州市,浙江省杭州市,西溪诚品1号楼103-01号商铺,西湖区紫霞街155号,310000,30.289063,120.066722,22:00:00,08:00:00
1017117,苏州御窑路店,FALSE,苏州市,江苏省苏州市,1001室、1002室、1003室、1005室、1006室,相城区御窑路66号,215000,31.37711,120.610597,21:00:00,08:00:00
1017125,青岛火车站地铁换乘店,FALSE,青岛市,青岛市市南区泰安路1号,NA,益群地下商城A10星巴克,266000,36.063927,120.312743,21:00:00,07:30:00
1017245,三亚航空城分店,FALSE,三亚市,天涯区,楼前站前综合体C栋C321铺位,凤凰镇凤凰路581号凤凰机场国内航站,572000,18.308424,109.411488,22:00:00,09:00:00
1017247,沈阳北站店,FALSE,沈阳市,沈河区,火车北站2层A3与A4检票口中间,北站路102号,110000,41.818701,123.436267,21:00:00,07:00:00
1017284,南京南站北夹层店,FALSE,南京市,江苏省南京市,NA,雨花台区玉兰路98号NJN-3F-4铺位,210000,31.96959,118.797871,21:00:00,06:30:00
1602,广州沙面店,FALSE,广州市,荔湾区,NA,沙面大街50-52号,510000,23.107439,113.243995,NA,NA
1605,沈阳中街店,FALSE,沈阳市,沈河区,NA,中街路205号0101馆一层,110011,41.801197,123.461706,21:30:00,08:00:00
1625,时代金融店,FALSE,上海市,浦东新区,时代金融大厦2楼,银城中路68号,200120,31.24118,121.506554,19:30:00,07:00:00
1628,宁波银泰万达店,FALSE,宁波市,鄞州区,万达广场银泰百货1F,四明中路999号,315100,29.826492,121.547889,22:30:00,08:00:00
1629,深圳华侨城大峡谷店,FALSE,深圳市,盐田区,海菲德小镇商业街3栋1层,东部华侨城景区,518000,22.60885,114.304082,18:30:00,09:30:00
1632,星游城店,FALSE,上海市,徐汇区,星游城1F-13单元+2F-13单元,天钥桥路580号,200030,31.185272,121.442497,22:00:00,07:00:00
1640,北京新中街瑞士公寓店,FALSE,北京市,东城区,NA,新中街瑞士公寓1、2层L103&L202A,NA,39.933309,116.436974,21:00:00,07:00:00
1646,威海路店,FALSE,上海市,静安区,威海路,威海路433、439号,NA,31.226778,121.463524,22:00:00,07:00:00
1654,北京远洋天地店,FALSE,北京市,朝阳区,远洋国际中心A座首层109号单元,东四环中路56号,100025,39.914295,116.49083,21:30:00,07:00:00
1655,杭州庆春路店,FALSE,杭州市,下城区,嘉德广场1楼,庆春路122号,310003,30.258672,120.172206,22:00:00,07:00:00
1656,万都店,FALSE,上海市,长宁区,万都中心大厦一层S102、S106商铺,兴义路8号,200051,31.205187,121.405239,22:00:00,07:00:00
1661,北京亮马河大厦店,FALSE,北京市,朝阳区,亮马大厦一层,东三环北路8号,NA,39.945885,116.463715,20:00:00,07:00:00
92179,常州富克斯店,FALSE,常州市,武进区,常州富克斯流行广场1F,定安中路2号,213161,31.719409,119.956865,22:00:00,07:30:00
92181,启东东方维也纳店,FALSE,南通市,启东市,东方维也纳,人民中路400号,226200,31.804884,121.668766,22:00:00,08:00:00
92183,郑州二七万达店,FALSE,郑州市,二七区,郑州二七万达广场,航海中路与大学中路交汇口,450000,34.717257,113.643571,23:00:00,07:30:00
92814,福州恒力城分店,FALSE,福州市,鼓楼区,恒力城王府井百货第一层,五四路126号,350000,26.091367,119.306113,23:30:00,07:00:00
92825,威海银座咖啡店,FALSE,威海市,环翠区,（银座商城）零售商区的地上一层,世昌大道1号,264200,37.499574,122.126604,18:00:00,08:30:00
94719,北京五棵松卓展店,FALSE,北京市,海淀区,NA,复兴路69号3号楼1层（01）101号001单元,100044,39.913148,116.278119,22:00:00,08:00:00
94728,徐汇苑店,FALSE,上海市,徐汇区,徐汇苑,中山南二路1089号1层101室,200030,31.178954,121.44354,19:00:00,07:00:00
94737,东方维京大厦店,FALSE,上海市,长宁区,东方维京大厦,仙霞路333号1层S105单元,200336,31.206419,121.398689,20:00:00,07:00:00
113295,唐山新华贸咖啡店,FALSE,唐山市,路北区,NA,新华西道32号,63000,39.625194,118.170493,21:30:00,08:00:00
113394,长沙太平街店,FALSE,长沙市,天心区,NA,太平街167号,410000,28.194754,112.971734,23:00:00,08:30:00
113952,南通如皋金茂国际店,FALSE,南通市,如皋市,金茂国际财富广场1-001&1-003-A单元,中山西路1号,226500,32.38654,120.54962,22:00:00,08:00:00
113972,成都雅颂居,FALSE,成都市,高新区,一层,荣华北路299号,610000,30.551741,104.044129,22:00:00,07:30:00
113980,成都高新欧尚店,FALSE,成都市,高新区,NA,站华路9 号附1、2 号,NA,30.602357,104.060916,21:30:00,08:00:00
114003,海口名门广场分店,FALSE,海口市,美兰区,NA,蓝天路31号,570100,20.020351,110.352024,22:30:00,08:30:00
114015,北京五棵松第二咖啡店,FALSE,北京市,海淀区,3号楼5层（05）502-5C015单元,复兴路69号,100044,39.913501,116.27763,22:00:00,10:30:00
114037,太原柳巷第一咖啡店,FALSE,太原市,迎泽区,太原茂业百货一层101单元和二层201单元,柳巷南路99号,30000,37.866009,112.56693,22:00:00,08:30:00
114045,哈尔滨百盛店,FALSE,哈尔滨,道里区,百盛一层,友谊路167-217号,150001,45.77891,126.616727,21:30:00,08:30:00
116314,南宁盛天地分店,FALSE,南宁市,青秀区,B5栋1楼03号,东盟商务区中越路8号,530028,22.810544,108.399307,23:00:00,08:30:00
116337,太原铜锣湾咖啡店,FALSE,太原市,迎泽区,山西铜锣湾国际购物中心的第一层A1单元,五一路77号,30000,37.869213,112.571673,22:00:00,07:30:00
116341,西安李家村万达店,FALSE,西安市,碑林区,万达商业广场一层37号,雁塔路北段8号,710054,34.243617,108.962687,23:00:00,07:30:00
116342,南宁世贸西城店,FALSE,南宁市,西乡塘区,南宁百货新世界店1层,大学路98号,530001,22.832064,108.290924,23:30:00,08:30:00
116352,北京天畅园咖啡店,FALSE,北京市,朝阳区,NA,天畅园7号楼1层108号,100107,40.033222,116.416217,21:00:00,07:00:00
90246,南昌红谷滩万达店,FALSE,南昌市,红谷滩区,NA,会展路999号,330000,28.69391,115.850279,22:30:00,08:00:00
90298,虹桥火车站到达店,FALSE,上海市,长宁区,火车站到达区B1-19,虹桥火车站到达区B1-19,200001,31.19252,121.321424,22:30:00,07:00:00
90303,南宁万象城店,FALSE,南宁市,民族大道136号负一层B117号商铺,NA,NA,530028,22.812396,108.391776,23:00:00,07:30:00
91288,广州动漫星城2店,FALSE,广州市,越秀区,地下一层夹层自编 WD001 单元,吉祥路1号动漫星城广场西区,510030,23.125757,113.263859,22:00:00,08:00:00
91309,新淮海坊店,FALSE,上海市,长宁区,新淮海坊,海西路676号1层01室,200030,31.197037,121.422516,22:00:00,07:00:00
91340,武汉欧利新天地店,FALSE,武汉市,江汉区,NA,江汉一路19号二层B-11,430000,30.581068,114.289418,21:00:00,08:45:00
91721,广州东圃天银店,FALSE,广州市,中山大道中路437号,NA,东圃天银商贸大厦自编101号,510665,23.121766,113.40484,23:00:00,07:45:00
91731,深圳龙岗星河时代店,FALSE,深圳市,龙岗区,"星河时代coco park L1C-038,39号铺",爱南路666号,518116,22.691226,114.227694,22:30:00,09:00:00
91732,广州高德置地春店,FALSE,广州市,天河区,高德置地广场春商场负二层B202单元,珠江新城珠江东路,NA,23.120225,113.322198,22:00:00,07:30:00
91743,成都SM广场店,FALSE,成都市,成华区,NA,二环路东二段29号SM广场1层星巴克,NA,30.667422,104.11260299999999,22:30:00,08:00:00
91754,宁波奉化银泰店,FALSE,宁波市,上城区,银泰百货,南山路150号,315500,29.664158,121.412106,22:30:00,08:00:00
86961,合肥1912店,FALSE,合肥市,黄山路与怀宁路交叉口,NA,NA,230000,31.840967,117.220934,23:00:00,08:00:00
86964,淮海东路店,FALSE,上海市,黄浦区,淮海东路,淮海东路68号101单元,200021,31.226366,121.481323,21:00:00,07:00:00
86973,广州名盛广场店,FALSE,广州市,北京路238号,NA,名盛广场首层1B48单元,510030,23.122952,113.270358,23:00:00,07:30:00
87021,北京北辰西路店,FALSE,北京市,朝阳区,北辰世纪中心首层109单元,北辰西路8号院3号楼B座,100101,39.999271,116.387898,21:00:00,07:30:00
87530,由由世纪广场店,FALSE,上海市,浦东新区,由由世纪广场,杨高南路428号1号楼1层A单元,200001,31.217225,121.534781,19:30:00,07:00:00
87637,北京大红门西路店,FALSE,北京市,丰台区,商业楼首层L1-01单元,大红门西路26号11号,100006,39.84493,116.385726,22:00:00,08:00:00
87645,厦门阿罗海店,FALSE,厦门市,海沧区,大摩阿罗海城市广场一层B101，B102单元,滨湖北二路60-80号,NA,24.479959,118.03197,23:00:00,07:30:00
88354,宏汇国际广场店,FALSE,上海市,徐汇区,宏汇国际广场,中山西路1602号1层02室,200235,31.18648,121.42218,19:30:00,07:00:00
88719,昆明金鹰天地店,FALSE,昆明市,五华区,金鹰广场首层1-01A,威远路,650021,25.040312,102.714524,23:30:00,07:30:00
88876,重庆美美时代广场店,FALSE,重庆市,渝中区,美美时代广场1F,邹容路100号,400000,29.558571,106.576925,22:30:00,07:30:00
1005587,广州新港82分店,FALSE,广州市,海珠区新港西路82号,和第三层GL301-304单元,物业大门建筑第二层GL201-204,510000,23.091977,113.296175,23:00:00,07:30:00
1005662,郑州华联商厦店,FALSE,郑州市,二七区,郑州华联商厦一层1066单元,二七路230号,450000,34.753011,113.665988,22:00:00,08:30:00
1005664,杭州银泰城西一店,FALSE,杭州市,西湖区,银泰城1F066~068,丰潭路380号,310000,30.299672,120.105922,23:00:00,08:00:00
1005666,北京中海国际大厦咖啡店,FALSE,北京市,西城区,中海国际大厦28号楼 1层6-7单元,西大街107号,100034,39.931858,116.357667,21:00:00,07:30:00
1005672,珠江创意中心店,FALSE,上海市,上海市静安区,NA,灵石路695号3号楼1楼大堂,200072,31.284212,121.449704,20:00:00,07:00:00
1005679,联洋广场店,FALSE,上海市,浦东新区,联洋广场,芳甸路198—206、208—232、268—286号（双）、258弄13—37号,200129,31.226596,121.558065,22:00:00,07:30:00
1005680,北京远大路第三咖啡店,FALSE,北京市,海淀区,金源燕莎mall首层,远大路1号,100097,39.959189,116.288957,22:00:00,08:00:00
1005733,成都金融城,FALSE,成都市,高新区,二层,天府大道北段996号8号楼2层,610041,30.582199,104.066056,19:00:00,08:00:00
1005746,青岛麦凯乐分店,FALSE,青岛市,市南区,麦凯乐商场一层,香港中路69号,266000,36.066008,120.402878,22:00:00,07:00:00
88958,厦门罗宾森店,FALSE,厦门市,思明区,罗宾森广场一层L1-09，二层L2-08，S2-10,厦禾路899号,NA,24.468591,118.112734,23:00:00,07:30:00
89071,宁波钱湖天地店,FALSE,宁波市,鄞州区,钱湖天地一楼,钱湖北路399号,315000,29.831528,121.568225,22:30:00,07:30:00
89628,珠海中珠大厦店,FALSE,珠海市,拱北迎宾大道,NA,花苑新村中珠大厦首层及二层,NA,22.222593,113.552316,23:00:00,07:30:00
89632,青岛丽达购物中心店,FALSE,青岛市,崂山区,NA,秦岭路18号,NA,36.103533,120.468761,22:00:00,07:30:00
89858,大连软景广场店,FALSE,大连市,沙河口区,数码广场1号,软件园8号6-20#单元一层,NA,38.884882,121.544835,22:00:00,07:00:00
89865,南京中央商场店,FALSE,南京市,白下区,NA,中山南路79号,210000,32.038517,118.784973,22:00:00,07:00:00
90006,沈阳华府天地店,FALSE,沈阳市,沈河区,NA,哈尔滨路118号,110001,41.813364,123.432311,21:30:00,07:30:00
90013,佛山保利水城店,FALSE,佛山市,南海区,保利商业水城1层1A008A单元,桂城灯湖西路20号,528200,23.060306,113.14845,23:30:00,07:30:00
90095,济南玉函路咖啡店,FALSE,济南市,历下区,鲁商泉城中心城市广场c地块B楼地上一层,经十路19288号,NA,36.646221,117.014936,22:00:00,08:00:00
116362,共康路店,FALSE,上海市,宝山区,绿地风尚天地广场,共和新路5000 弄5号105、106、107室,200443,31.322004,121.445102,22:00:00,07:00:00
116432,杭州古墩印象城店,FALSE,杭州市,余杭区,杭州古墩印象城一楼,古墩路588号,310023,30.294099,120.099693,23:00:00,08:00:00
116496,烟台振华商厦咖啡店,FALSE,烟台市,芝罘区,振华商厦一层,西大街8号,264000,37.541742,121.38472,21:30:00,08:30:00
116500,晋江Smmall分店,FALSE,泉州市,晋江市福埔开发区,1121A-1121 单元,SM Mall地上一层,362000,24.777643,118.566312,22:30:00,07:30:00
116514,北京首都国际机场八店,FALSE,北京市,朝阳区,2层,首都机场T3航站楼D区,100000,40.061088,116.614893,21:30:00,06:00:00
1005169,烟台百盛店,FALSE,烟台市,芝罘区,百盛购物中心一层,南大街166号,264000,37.54353,121.377485,21:00:00,09:00:00
1005181,北京国贸第三咖啡店,FALSE,北京市,朝阳区,3号院二层3L215铺位,建国门外大街1号楼,100004,39.912539,116.45906,21:00:00,07:00:00
1005192,正大乐城店,FALSE,上海市,徐汇区,正大乐城1-104,东安路599号,200030,31.186589,121.457204,22:00:00,07:00:00
113531,沈阳赛特奥莱店,FALSE,沈阳市,东陵区,赛特奥莱一层A2-110单元,双园路36号,110001,41.844452,123.621249,20:30:00,10:00:00
113537,南宁民歌湖分店,FALSE,南宁市,青秀区,民歌湖酒吧街A8-1号铺,金浦路23号,530028,22.810674,108.373962,23:30:00,09:30:00
113872,长春欧亚卖场店,FALSE,长春市,朝阳区,一层渤海大街29号,开运街5178号,130001,43.841616,125.243915,21:00:00,07:30:00
113878,深圳宝能太古城店,FALSE,深圳市,南山区,宝能太古城购物中心北区负1层NB101,中心路（深圳湾段）2233 号,518000,22.500568,113.938244,22:30:00,07:30:00
113927,长春红旗街万达广场店,FALSE,长春市,朝阳区,"万达广场一层172,173，175号",红旗街616号,130001,43.867256,125.296531,22:00:00,09:30:00
113928,上海科技馆站店,FALSE,上海市,浦东新区,地铁2号线科技馆站3号出口,世纪大道2002号KJ008 009商铺,200127,31.218375,121.544187,21:00:00,07:00:00
113933,武汉中山大洋百货店,FALSE,武汉市,江汉区,中山大洋百货1层A17单元,中山大道756号,430000,30.577388,114.29045,22:00:00,08:00:00
1005227,武康路店,FALSE,上海市,徐汇区,1F,武康路420号,200031,31.2048,121.437968,22:00:00,07:00:00
1005265,深圳康佳大厦分店,FALSE,深圳市,南山区,康佳研发大厦1 层1D 号,广东省深圳市南山区科技南十二路 28 号,518057,22.539018,113.956914,20:00:00,07:30:00
1005274,鞍山百盛店,FALSE,鞍山市,铁东区,百盛广场一楼,二道街88号,114001,41.114472,122.991285,21:00:00,08:30:00
1005329,北京房山悦盛路店,FALSE,北京市,房山区,奥特莱斯F1-B06,悦盛路6号院,102488,39.764505,116.186268,22:00:00,10:00:00
1011450,三亚凤凰机场店,FALSE,三亚市,三亚市凤凰机场国内候机楼14号登机口,NA,NA,572000,18.306783,109.412323,22:30:00,07:30:00
1011453,西宁新宁国芳百货,FALSE,西宁市,城西区,国芳百货1F,五四大街,810000,36.628008,101.760189,23:00:00,08:00:00
1011455,贵阳花果园1店,FALSE,贵阳,南明区,G区第二层玻璃房,花果园街1号,550000,26.568925,106.689679,23:00:00,07:30:00
1011493,杭州丁兰广场店,FALSE,杭州市,江干区,丁兰广场,蕙兰雅路388号3幢129、130室,310000,30.353091,120.230748,22:00:00,08:00:00
1011501,南京大世界店,FALSE,南京市,秦淮区,南京大世界,贡院西街188号,210000,32.019197,118.786929,22:00:00,08:00:00
1011511,深圳坂田天安云谷店,FALSE,深圳市,龙岗区,一期3栋02层B01、B02-1单元,坂田街道雪岗路2018号天安云谷产业园,518000,22.65972,114.068172,20:30:00,07:30:00
1011513,武汉国贸新世界店,FALSE,武汉市,江汉区,国贸新世界商场一层,建设大道568号,430000,30.594965,114.269817,21:30:00,07:30:00
1011522,金山工业园区店,FALSE,上海市,金山区,NA,夏宁路818弄70号1层,NA,30.836436,121.315308,18:00:00,08:00:00
1011523,深圳广深港高铁福田站店,FALSE,深圳市,福田区,广深港高铁福田站1-1号商铺,益田路,518000,22.538817,114.056281,21:30:00,06:15:00
1011525,北京新闻大厦店,FALSE,北京市,东城区,新闻大厦1层,建内大街19号,NA,39.907593,116.422147,21:00:00,08:00:00
1011526,厦门高崎机场T3店,FALSE,厦门市,湖里区,国内出发T3-W-2地块,高崎机场T3航站楼,361000,24.533797,118.129793,23:00:00,06:00:00
1011535,南京万谷慧生活广场店,FALSE,南京市,栖霞区,万谷·慧生活广场,华电路1号万谷•慧生活广场一层101单元,210000,32.102474,118.814387,22:00:00,07:00:00
1011548,深圳昇逸酒店分店,FALSE,深圳市,罗湖区,名都大厦B座首层,文锦中路2号,518000,22.550153,114.130138,23:00:00,07:30:00
1011556,长江西路店,FALSE,上海市,宝山区,NA,纪蕴路38号A-68单元,200431,31.331406,121.440162,22:00:00,07:00:00
1011565,夏碧路店,FALSE,上海市,浦东新区,3777F01042单元,夏碧路261号1楼,NA,31.337335,121.586905,22:00:00,07:00:00
1011573,营口万达店,FALSE,营口市,站前区,万达广场地上1层1036号,市府南路1号,115000,40.666007,122.236659,22:00:00,08:00:00
1011624,江场二路店,FALSE,上海市,闸北区,上海莱赛现代生活港,江场二路77、79号,NA,31.298726,121.443997,19:00:00,07:00:00
1011649,泰安万达咖啡店,FALSE,泰安市,泰山区,NA,泰山大街566号,271000,36.178259,117.086303,22:30:00,08:30:00
1011674,桂林路店,FALSE,上海市,徐汇区,诚达创意园,桂林路402号76幢1F 103室,NA,31.172164,121.415836,21:00:00,07:00:00
1011709,深圳熙璟城分店,FALSE,深圳市,龙岗区,平湖社区富安街100号熙璟城B001,平湖街道,518000,22.682528,114.136672,22:30:00,09:00:00
1011749,尚浦中心店,FALSE,上海市,杨浦区,尚浦商务中心,江湾城路99号尚浦商务中心6幢1楼109a,NA,31.318423,121.509848,21:00:00,07:00:00
1011769,西安未央印象城,FALSE,西安市,未央区,未央印象城一楼,未央路33号,710000,34.293158,108.94773,23:30:00,07:30:00
1011817,广州花城汇一区店,FALSE,广州市,天河区,负一层的A29+A30单元,黄埔大道西74号花城汇,510000,23.125114,113.324425,22:00:00,08:30:00
1011828,西安苏宁生活广场店,FALSE,西安市,新城区,苏宁生活广场一层,解放路186号,710000,34.265068,108.962687,22:30:00,07:30:00
1011834,北京青年路第二咖啡店,FALSE,北京市,朝阳区,101号楼5层5F-48,朝阳北路,NA,39.924261,116.518456,22:00:00,10:00:00
1011839,北京华贸二店,FALSE,北京市,朝阳区,北京华贸19号楼一层102单元,建国路89号院,100005,39.911673,116.481369,21:00:00,07:00:00
1011842,成都银泰城店,FALSE,成都市,高新区,NA,益州大道1999号第18幢银泰城购物中心1F,610000,30.541619,104.060288,22:00:00,08:00:00
1011853,北京黄平路咖啡店,FALSE,北京市,昌平区,NA,黄平路19号院1号楼B单元101-02室,NA,40.066002,116.347588,21:30:00,09:00:00
1011859,成都时代百盛店,FALSE,成都市,锦江区,时代百盛百货二楼1号商铺,总府路2号,NA,30.656518,104.080415,22:00:00,08:30:00
1011865,贵阳中大国际购物中心店,FALSE,贵阳,云岩区,中大国际购物中心一层L104号,贵乌北路199号,550000,26.604016,106.720825,23:00:00,07:30:00
1011869,连云港民主路店,FALSE,连云港市,新浦区,NA,民主中路85号,22202,34.60495,119.181508,21:30:00,08:00:00
1009889,东莞君尚百货店,FALSE,东莞市,莞城区,中银广场首层1-001单元,东纵路111号,523000,23.03844,113.772088,22:00:00,08:00:00
1009890,大连华南安盛店,FALSE,大连市,甘井子区,一层H1G030单元,中华西路22号,116031,38.988951,121.589151,22:00:00,07:30:00
1009940,武汉群星城分店,FALSE,武汉市,武昌区,群星城一层SL1-07单元,徐东大街120号群星城一层,430000,30.583391,114.349196,23:00:00,07:30:00
1009941,南昌中山天虹店,FALSE,南昌市,西湖区,天虹商场1层,中山路318号,330000,28.675448,115.891987,22:00:00,08:30:00
1009942,大连高新锦辉店,FALSE,大连市,大连市,锦辉购物广场一层01-02单元,高新园区黄浦路519号,116021,38.864689,121.532186,22:00:00,07:30:00
1009997,杭州恒生电子店,FALSE,杭州市,浙江省杭州市滨江区,2幢B101、B102单元,江南大道3588号、火炬大道499号,310053,30.185801,120.165724,20:00:00,08:00:00
1010067,佛山龙江盈信广场店,FALSE,佛山市,顺德区,盈信城市广场二期一层101 号商铺,龙江镇,528318,22.871682,113.076802,23:30:00,08:00:00
1010153,杭州文一汇和城店,FALSE,杭州市,西湖区,杭州文一汇和城,文一路296号,310000,30.28831,120.123643,23:00:00,08:00:00
1010187,虹口运动loft店,FALSE,上海市,虹口区,虹口运动loft,同心路723号11幢102室,NA,31.271303,121.47334,22:00:00,07:00:00
1010189,无锡大东方店,FALSE,无锡市,崇安区,大东方百货,中山路343号A栋B1层北翼商铺7-9号,214000,31.576602,120.299195,21:30:00,07:30:00
1010193,台州临海耀达百货店,FALSE,台州市,靖江中路122号,NA,NA,317000,28.849292,121.142169,22:00:00,08:30:00
1011311,泰州靖江泰和国际城店,FALSE,泰州市,车站路77号泰和国际城C1-01铺位,NA,NA,214500,32.005326,120.263961,22:30:00,08:00:00
1011314,南通星光耀店,FALSE,南通市,崇川区,南通星光耀广场,工农路100号星光耀广场2号楼B101铺位,226000,31.967143,120.890545,22:00:00,07:00:00
1011333,绵阳涪城万达,FALSE,绵阳市,涪城区,NA,花园路9号,621000,31.45448,104.719065,22:30:00,07:30:00
1011337,深圳华南城店,FALSE,深圳市,龙岗区,地上一层HQ-1-01号单元,平湖街道华南大道华南城环球物流中心裙楼,518000,22.675115,114.124211,22:30:00,07:30:00
1011338,成都仁和春天光华店,FALSE,成都市,青羊区,仁和春天百货1F,二环路西二段街19号,610000,30.6629,104.020565,22:30:00,07:00:00
1011339,天津中北永旺购物中心店,FALSE,天津市,西青区,永旺梦乐城中北购物中心一层,中北工业园阜盛道1号,300078,39.142854,117.090645,22:00:00,10:00:00
